date,Opening,High,Low,Closing,Volume,MovingAve5,MovingAve14,MovingAve30,Volatility5,Volatility14,Volatility30,HighLowVolatility5,HighLowVolatility14,HighLowVolatility30,ATR5,ATR14,ATR30,MADRate5,MADRate14,MADRate30,RSI5,RSI14,RSI30,shortMACD,shortMACDSignalSMA,shortMACDHistoSMA,shortMACDSignalEMA,shortMACDHistoEMA,longMACD,longMACDSignalSMA,longMACDHistoSMA,longMACDSignalEMA,longMACDHistoEMA,upperBBand5,upperBBand14,upperBBand30,underBBand5,underBBand14,underBBand30
2024/06/17,208.00000,208.00000,202.00000,202.00000,705300.00000,206.20000,203.07143,200.03333,3.48712,7.09592,8.21171,6.60000,8.00000,7.10000,6.80000,8.28571,7.60000,-2.03686,-0.52761,0.98317,41.66667,51.61290,50.38760,6.16667,6.12593,0.04074,4.97888,1.18779,3.03810,-1.15979,4.19788,-0.15209,3.19019,213.17424,217.26326,216.45676,199.22576,188.87959,183.60991
2024/06/14,200.00000,208.00000,200.00000,208.00000,818100.00000,207.00000,202.92857,200.00000,2.82843,7.13607,8.20569,7.00000,8.71429,7.03333,7.20000,9.35714,7.53333,0.48309,2.49912,4.00000,52.63158,67.56757,52.41935,7.00000,5.15556,1.84444,4.68193,2.31807,2.92857,-2.13651,5.06508,-0.94964,3.87821,212.65685,217.20071,216.41138,201.34315,188.65644,183.58862
2024/06/13,208.00000,208.00000,201.00000,202.00000,934000.00000,206.80000,201.07143,199.80000,2.78568,8.77060,8.08043,6.80000,8.71429,6.93333,7.00000,9.35714,7.43333,-2.32108,0.46181,1.10110,30.76923,63.76812,49.57983,7.00000,3.90000,3.10000,4.10242,2.89758,1.27143,-3.13651,4.40794,-1.91920,3.19062,212.37136,218.61263,215.96086,201.22864,183.53022,183.63914
2024/06/12,210.00000,212.00000,207.00000,209.00000,496000.00000,207.80000,199.71429,199.83333,1.46969,9.91700,8.09149,6.40000,8.57143,6.83333,6.40000,9.14286,7.30000,0.57748,4.64950,4.58716,44.44444,65.67164,52.67857,7.96667,2.32593,5.64074,3.37802,4.58864,-0.11905,-3.84868,3.72963,-2.71685,2.59780,210.73939,219.54829,216.01631,204.86061,179.88028,183.65035
2024/06/11,206.00000,211.00000,204.00000,210.00000,769400.00000,208.00000,198.21429,199.63333,1.67332,9.98698,7.93508,7.80000,8.71429,6.90000,7.80000,9.28571,7.40000,0.96154,5.94595,5.19285,44.44444,61.11111,50.86207,8.36667,0.45185,7.91481,2.23086,6.13581,-1.41905,-4.34021,2.92116,-3.36630,1.94726,211.34664,218.18825,215.50350,204.65336,178.24032,183.76317
2024/06/10,205.00000,208.00000,200.00000,206.00000,888700.00000,208.20000,197.07143,199.56667,1.93907,9.47526,7.85571,10.20000,8.57143,6.80000,10.20000,9.14286,7.30000,-1.05668,4.53063,3.22365,75.00000,60.00000,49.10714,8.63333,-1.60000,10.23333,0.69691,7.93642,-2.49524,-4.63016,2.13492,-3.85312,1.35788,212.07814,216.02195,215.27809,204.32186,178.12090,183.85524
2024/06/07,205.00000,211.00000,204.00000,207.00000,655800.00000,206.20000,196.07143,199.63333,5.34416,9.21539,7.91826,9.40000,8.28571,6.73333,10.00000,8.85714,7.23333,0.38797,5.57377,3.69010,84.00000,60.00000,48.24561,6.56667,-3.66296,10.22963,-1.28720,7.85386,-3.56190,-4.70741,1.14550,-4.19259,0.63068,216.88831,214.50221,215.46986,195.51169,177.64064,183.79681
2024/06/06,207.00000,211.00000,206.00000,207.00000,752500.00000,202.80000,195.07143,199.76667,8.32827,8.72160,8.07334,9.20000,8.14286,6.90000,9.80000,8.71429,7.40000,2.07101,6.11498,3.62089,75.00000,58.33333,52.03252,3.03333,-5.67407,8.70741,-3.25066,6.28400,-4.69524,-4.61852,-0.07672,-4.35026,-0.34498,219.45653,212.51463,215.91336,186.14347,177.62823,183.61998
2024/06/05,210.00000,218.00000,206.00000,210.00000,1851600.00000,200.00000,194.21429,199.60000,8.78635,8.07269,7.97329,9.60000,8.14286,7.16667,10.20000,8.71429,7.66667,5.00000,8.12799,5.21042,84.61538,60.00000,57.25191,0.40000,-7.12222,7.52222,-4.82166,5.22166,-5.38571,-4.28730,-1.09841,-4.26401,-1.12170,217.57271,210.35967,215.54658,182.42729,178.06890,183.65342
2024/06/04,196.00000,214.00000,195.00000,211.00000,2741000.00000,196.40000,193.21429,198.96667,7.55248,6.82620,7.87605,9.40000,8.00000,7.06667,10.00000,8.57143,7.56667,7.43381,9.20518,6.04791,66.66667,57.53425,55.14706,-2.56667,-8.08148,5.51481,-6.12708,3.56041,-5.75238,-3.80688,-1.94550,-3.98358,-1.76880,211.50497,206.86668,214.71877,181.29503,179.56190,183.21456
2024/06/03,193.00000,197.00000,193.00000,196.00000,982200.00000,194.20000,192.42857,198.50000,3.48712,5.16464,7.55756,8.80000,7.14286,6.60000,10.40000,8.00000,7.10000,0.92688,1.85598,-1.25945,69.44444,39.70588,49.18033,-4.30000,-8.57407,4.27407,-7.01718,2.71718,-6.07143,-3.21534,-2.85608,-3.54139,-2.53004,201.17424,202.75784,213.61511,187.22576,182.09930,183.38489
2024/05/31,190.00000,195.00000,189.00000,190.00000,4966500.00000,191.40000,193.42857,198.56667,5.78273,6.84225,7.54402,9.60000,7.42857,6.66667,10.60000,8.07143,7.06667,-0.73145,-1.77253,-4.31425,61.29032,40.57971,45.76271,-7.16667,-8.75926,1.59259,-7.69647,0.52981,-5.13810,-2.53545,-2.60265,-2.90888,-2.22922,202.96547,207.11306,213.65470,179.83453,179.74408,183.47863
2024/05/30,189.00000,194.00000,187.00000,193.00000,1003600.00000,190.00000,194.35714,198.90000,6.72309,7.18736,7.37722,9.40000,7.21429,6.66667,10.40000,7.85714,7.06667,1.57895,-0.69827,-2.96631,57.57576,42.42424,47.41379,-8.90000,-8.25185,-0.64815,-7.82893,-1.07107,-4.54286,-1.89788,-2.64497,-2.35157,-2.19129,203.44619,208.73187,213.65443,176.55381,179.98242,184.14557
2024/05/29,199.00000,203.00000,192.00000,192.00000,1908200.00000,189.00000,195.07143,199.10000,6.57267,7.50680,7.29543,9.40000,7.00000,6.60000,10.40000,7.64286,7.00000,1.58730,-1.57451,-3.56605,47.36842,39.13043,46.95652,-10.10000,-7.35185,-2.74815,-7.56116,-2.53884,-4.02857,-1.22963,-2.79894,-1.80375,-2.22482,202.14534,210.08503,213.69086,175.85466,180.05783,184.50914
2024/05/28,187.00000,203.00000,187.00000,200.00000,4291100.00000,189.40000,196.14286,199.33333,6.80000,8.04325,7.17558,8.20000,6.57143,6.30000,9.20000,7.21429,6.70000,5.59662,1.96650,0.33445,62.50000,45.16129,50.00000,-9.93333,-6.17037,-3.76296,-6.92645,-3.00689,-3.19048,-0.54497,-2.64550,-1.24754,-1.94293,203.00000,212.22936,213.68449,175.80000,180.05636,184.98218
2024/05/27,183.00000,185.00000,177.00000,182.00000,2267200.00000,187.80000,196.57143,199.33333,4.74974,8.38974,7.17558,5.80000,5.78571,5.86667,5.80000,6.07143,6.13333,-3.08839,-7.41279,-8.69565,13.33333,22.72727,39.13043,-11.53333,-4.80370,-6.72963,-6.17472,-5.35861,-2.76190,0.12487,-2.88677,-0.76181,-2.00010,197.29947,213.35091,213.68449,178.30053,179.79195,184.98218
2024/05/24,186.00000,188.00000,183.00000,183.00000,1447400.00000,190.00000,198.28571,200.00000,4.04969,7.65720,6.42391,5.20000,5.50000,5.76667,5.20000,5.92857,6.03333,-3.68421,-7.70893,-8.50000,12.50000,31.25000,39.56044,-10.00000,-3.17407,-6.82593,-4.83507,-5.16493,-1.71429,0.71481,-2.42910,-0.26179,-1.45250,198.09938,213.60011,212.84783,181.90062,182.97132,187.15217
2024/05/23,195.00000,195.00000,188.00000,188.00000,1517400.00000,192.40000,199.57143,200.63333,2.41661,6.38877,5.60050,5.20000,5.42857,5.80000,5.20000,5.85714,6.06667,-2.28690,-5.79814,-6.29673,16.66667,34.09091,43.82022,-8.23333,-1.80370,-6.42963,-3.54384,-4.68949,-1.06190,1.03757,-2.09947,0.10134,-1.16324,197.23322,212.34896,211.83433,187.56678,186.79390,189.43234
2024/05/22,192.00000,196.00000,191.00000,194.00000,606600.00000,194.00000,200.57143,201.00000,1.41421,5.53836,5.09902,5.80000,5.28571,5.66667,5.80000,5.71429,5.93333,0.00000,-3.27635,-3.48259,20.00000,38.46154,46.98795,-7.00000,-0.70000,-6.30000,-2.37147,-4.62853,-0.42857,1.21429,-1.64286,0.39215,-0.82072,196.82843,211.64816,211.19804,191.17157,189.49470,190.80196
2024/05/21,193.00000,195.00000,191.00000,192.00000,931700.00000,195.20000,201.21429,201.16667,2.78568,5.25328,4.94694,6.20000,5.21429,5.63333,7.00000,5.64286,5.90000,-1.63934,-4.57934,-4.55675,0.00000,35.13514,45.67901,-5.96667,0.20741,-6.17407,-1.21434,-4.75233,0.04762,1.24392,-1.19630,0.59733,-0.54971,200.77136,211.72084,211.06055,189.62864,190.70773,191.27279
2024/05/20,193.00000,195.00000,190.00000,193.00000,1172300.00000,198.80000,202.00000,201.40000,6.04649,4.59814,4.66619,7.00000,5.42857,5.63333,7.80000,5.92857,5.90000,-2.91751,-4.45545,-4.17080,29.16667,31.70732,46.25000,-2.60000,0.88519,-3.48519,-0.02625,-2.57375,0.60000,1.13915,-0.53915,0.73476,-0.13476,210.89297,211.19627,210.73238,186.70703,192.80373,192.06762
2024/05/17,199.00000,199.00000,194.00000,195.00000,657000.00000,200.80000,203.07143,201.60000,5.41849,4.09641,4.42418,6.60000,5.35714,5.56667,7.40000,5.85714,5.90000,-2.88845,-3.97467,-3.27381,31.81818,33.33333,45.12195,-0.80000,1.08889,-1.88889,0.61718,-1.41718,1.47143,0.88413,0.58730,0.76845,0.70298,211.63697,211.26426,210.44835,189.96303,194.87860,192.75165
2024/05/16,199.00000,203.00000,193.00000,196.00000,1802400.00000,202.40000,204.00000,201.86667,4.58694,3.60555,4.25624,6.40000,5.42857,5.56667,7.20000,5.92857,5.90000,-3.16206,-3.92157,-2.90621,28.00000,31.70732,43.52941,0.53333,1.09259,-0.55926,0.97148,-0.43815,2.13333,0.43228,1.70106,0.59270,1.54063,211.57388,211.21110,210.37914,193.22612,196.78890,193.35419
2024/05/15,204.00000,206.00000,199.00000,200.00000,1185300.00000,204.60000,205.07143,202.23333,3.49857,3.28338,4.20859,5.40000,5.57143,5.43333,6.20000,6.07143,5.76667,-2.24829,-2.47301,-1.10433,36.36364,47.82609,42.52874,2.36667,1.01852,1.34815,1.08102,1.28565,2.83810,-0.18624,3.02434,0.20755,2.63055,211.59714,211.63820,210.65051,197.60286,198.50466,193.81616
2024/05/14,203.00000,211.00000,203.00000,210.00000,1387200.00000,205.80000,205.21429,202.66667,2.63818,3.09789,4.60676,5.00000,6.00000,5.40000,5.00000,6.21429,5.60000,2.04082,2.33206,3.61842,66.66667,70.21277,50.00000,3.13333,0.90000,2.23333,0.75961,2.37373,2.54762,-0.92381,3.47143,-0.45009,2.99771,211.07636,211.41007,211.88018,200.52364,199.01850,193.45315
2024/05/13,203.00000,205.00000,202.00000,203.00000,415600.00000,205.00000,203.85714,202.66667,1.67332,4.53332,4.60676,4.20000,6.07143,5.33333,4.60000,6.28571,5.53333,-0.97561,-0.42046,0.16447,60.00000,56.52174,45.20548,2.33333,0.66296,1.67037,0.16617,2.16716,1.19048,-1.64815,2.83862,-1.19952,2.39000,208.34664,212.92379,211.88018,201.65336,194.79050,193.45315
2024/05/10,205.00000,207.00000,203.00000,203.00000,481300.00000,204.60000,203.42857,202.90000,2.24499,4.86554,4.79131,4.40000,6.21429,5.40000,4.80000,6.42857,5.60000,-0.78201,-0.21067,0.04929,54.54545,55.31915,43.42105,1.70000,0.22222,1.47778,-0.37562,2.07562,0.52857,-2.27937,2.80794,-1.79702,2.32559,209.08999,213.15965,212.48262,200.11001,193.69749,193.31738
2024/05/09,205.00000,207.00000,202.00000,207.00000,468000.00000,204.40000,203.07143,203.23333,2.41661,5.06337,5.12304,4.60000,6.35714,5.40000,5.00000,6.57143,5.60000,1.27202,1.93458,1.85337,75.00000,57.77778,45.20548,1.16667,-0.40370,1.57037,-0.89452,2.06119,-0.16190,-2.91958,2.75767,-2.37842,2.21651,209.23322,213.19818,213.47942,199.56678,192.94468,192.98725
2024/05/08,203.00000,208.00000,203.00000,206.00000,406300.00000,203.60000,202.57143,203.46667,2.05913,4.99592,5.43895,4.40000,6.42857,5.50000,4.80000,6.64286,5.70000,1.17878,1.69252,1.24509,71.42857,57.77778,43.83562,0.13333,-1.19259,1.32593,-1.40982,1.54315,-0.89524,-3.55450,2.65926,-2.93254,2.03731,207.71825,212.56326,214.34457,199.48175,192.57960,192.58876
2024/05/07,204.00000,207.00000,203.00000,206.00000,783000.00000,203.00000,202.07143,203.76667,1.67332,4.97801,5.80622,4.80000,6.42857,5.53333,5.40000,6.64286,5.73333,1.47783,1.94415,1.09602,41.66667,57.77778,42.10526,-0.76667,-2.07778,1.31111,-1.79560,1.02894,-1.69524,-4.16984,2.47460,-3.44187,1.74663,206.34664,212.02745,215.37911,199.65336,192.11540,192.15422
2024/05/02,203.00000,205.00000,201.00000,201.00000,457100.00000,203.40000,201.57143,204.16667,2.41661,4.90938,6.33553,4.80000,6.28571,5.73333,5.00000,6.35714,5.86667,-1.17994,-0.28349,-1.55102,0.00000,51.21951,35.06494,-0.76667,-2.94074,2.17407,-2.05284,1.28617,-2.59524,-4.69947,2.10423,-3.87853,1.28329,208.23322,211.39019,216.83772,198.56678,191.75266,191.49561
2024/05/01,201.00000,203.00000,198.00000,202.00000,614800.00000,204.80000,201.50000,204.93333,2.63818,4.92443,7.23387,5.20000,6.21429,6.03333,5.40000,6.35714,6.16667,-1.36719,0.24814,-1.43136,0.00000,50.00000,43.67816,-0.13333,-3.68519,3.55185,-2.37438,2.24105,-3.43333,-5.06138,1.62804,-4.19935,0.76602,210.07636,211.34886,219.40108,199.52364,191.65114,190.46559
2024/04/30,205.00000,205.00000,201.00000,203.00000,538900.00000,206.60000,201.50000,205.30000,3.13688,4.92443,7.35368,6.60000,6.21429,6.03333,6.80000,6.35714,6.23333,-1.74250,0.74442,-1.12031,52.94118,51.21951,48.38710,1.30000,-4.45556,5.75556,-2.93464,4.23464,-3.80000,-5.22540,1.42540,-4.39086,0.59086,212.87375,211.34886,220.00737,200.32625,191.65114,190.59263
2024/04/26,205.00000,207.00000,200.00000,203.00000,466800.00000,206.40000,201.42857,205.40000,3.38231,4.90938,7.34212,8.40000,6.35714,6.10000,8.60000,6.50000,6.30000,-1.64729,0.78014,-1.16845,71.42857,54.54545,46.39175,1.00000,-5.31481,6.31481,-3.99331,4.99331,-3.97143,-5.27196,1.30053,-4.53857,0.56714,213.16461,211.24734,220.08423,199.63539,191.60981,190.71577
2024/04/25,207.00000,210.00000,206.00000,208.00000,445400.00000,204.00000,201.14286,205.63333,7.12741,4.92598,7.37330,8.80000,6.07143,6.03333,8.80000,6.14286,6.20000,1.96078,3.40909,1.15092,68.96552,61.53846,48.38710,-1.63333,-6.11852,4.48519,-5.24163,3.60830,-4.49048,-5.24233,0.75185,-4.68036,0.18988,218.25482,210.99482,220.37993,189.74518,191.29089,190.88673
2024/04/24,208.00000,211.00000,205.00000,208.00000,760500.00000,201.80000,200.50000,205.73333,7.24983,4.56305,7.42488,9.00000,6.07143,6.13333,9.00000,6.14286,6.30000,3.07235,3.74065,1.10175,66.66667,61.53846,50.00000,-3.93333,-6.67407,2.74074,-6.14371,2.21037,-5.23333,-5.08836,-0.14497,-4.72783,-0.50551,216.29966,209.62610,220.58310,187.30034,191.37390,190.88357
2024/04/23,202.00000,214.00000,202.00000,211.00000,1521300.00000,199.80000,199.85714,205.73333,6.61513,4.06829,7.42488,9.00000,5.92857,6.16667,9.00000,6.00000,6.33333,5.60561,5.57541,2.55995,68.96552,66.66667,54.54545,-5.93333,-7.00370,1.07037,-6.69630,0.76297,-5.87619,-4.76243,-1.11376,-4.60145,-1.27474,213.03027,207.99373,220.58310,186.56973,191.72055,190.88357
2024/04/22,193.00000,203.00000,190.00000,202.00000,1527200.00000,197.60000,199.00000,205.43333,3.72022,2.64575,7.38775,7.80000,5.28571,6.00000,7.80000,5.50000,6.16667,2.22672,1.50754,-1.67126,57.14286,48.38710,48.38710,-7.83333,-7.16667,-0.66667,-6.88704,-0.94629,-6.43333,-4.27937,-2.15397,-4.28276,-2.15057,205.04043,204.29150,220.20884,190.15957,193.70850,190.65783
2024/04/19,197.00000,197.00000,188.00000,191.00000,2048100.00000,197.00000,199.07143,205.53333,3.16228,2.73768,7.36086,6.20000,4.71429,5.83333,6.20000,4.92857,6.00000,-3.04569,-4.05454,-7.07103,10.00000,16.66667,40.47619,-8.53333,-7.20741,-1.32593,-6.65047,-1.88286,-6.46190,-3.62963,-2.83228,-3.74512,-2.71678,203.32456,204.54679,220.25505,190.67544,193.59607,190.81162
2024/04/18,198.00000,202.00000,197.00000,197.00000,557600.00000,198.60000,200.21429,206.06667,1.01980,2.45469,6.85047,4.80000,4.50000,5.86667,4.80000,4.71429,6.03333,-0.80564,-1.60542,-4.39987,20.00000,16.66667,46.34146,-7.46667,-7.15556,-0.31111,-6.17975,-1.28691,-5.85238,-2.80952,-3.04286,-3.06592,-2.78646,200.63961,205.12367,219.76760,196.56039,195.30490,192.36573
2024/04/17,200.00000,203.00000,197.00000,198.00000,910900.00000,199.20000,201.35714,206.26667,0.74833,3.95704,6.66800,4.40000,4.57143,5.83333,4.60000,4.78571,6.00000,-0.60241,-1.66726,-4.00776,16.66667,26.92308,46.91358,-7.06667,-7.06667,-0.00000,-5.85802,-1.20864,-4.90952,-1.96825,-2.94127,-2.36931,-2.54021,200.69666,209.27122,219.60267,197.70334,193.44306,192.93067
2024/04/16,198.00000,201.00000,195.00000,200.00000,1685700.00000,200.00000,202.21429,206.43333,1.09545,4.41068,6.52014,4.20000,4.57143,5.73333,4.40000,4.78571,5.96667,0.00000,-1.09502,-3.11642,25.00000,29.16667,46.34146,-6.43333,-6.74444,0.31111,-5.55586,-0.87747,-4.21905,-1.20952,-3.00952,-1.73426,-2.48479,202.19089,211.03564,219.47361,197.80911,193.39293,193.39305
2024/04/15,197.00000,202.00000,197.00000,199.00000,749500.00000,200.40000,202.92857,206.63333,1.35647,4.78785,6.41084,4.20000,4.50000,5.76667,4.40000,4.71429,6.00000,-0.69860,-1.93594,-3.69414,50.00000,23.07692,43.02326,-6.23333,-6.28519,0.05185,-5.33649,-0.89684,-3.70476,-0.47725,-3.22751,-1.11306,-2.59170,203.11293,212.50426,219.45502,197.68707,193.35288,193.81165
2024/04/12,199.00000,200.00000,198.00000,199.00000,645800.00000,200.40000,203.92857,207.03333,1.35647,5.29777,6.29541,3.80000,4.42857,5.80000,4.00000,4.64286,6.03333,-0.69860,-2.41681,-3.88021,50.00000,22.22222,45.55556,-6.63333,-5.65185,-0.98148,-5.11229,-1.52105,-3.10476,0.24497,-3.34974,-0.46513,-2.63963,203.11293,214.52410,219.62416,197.68707,193.33304,194.44251
2024/04/11,200.00000,201.00000,198.00000,200.00000,597600.00000,200.40000,205.00000,207.30000,1.35647,5.69461,6.11637,4.20000,4.85714,5.93333,4.40000,5.07143,6.16667,-0.19960,-2.43902,-3.52147,60.00000,22.22222,45.05495,-6.90000,-4.75926,-2.14074,-4.73202,-2.16798,-2.30000,0.93280,-3.23280,0.19477,-2.49477,203.11293,216.38922,219.53274,197.68707,193.61078,195.06726
2024/04/10,204.00000,206.00000,201.00000,202.00000,678400.00000,200.20000,206.07143,207.60000,1.46969,6.05291,5.96992,4.40000,5.07143,6.06667,4.40000,5.21429,6.26667,0.89910,-1.97574,-2.69750,100.00000,21.42857,46.66667,-7.40000,-3.65556,-3.74444,-4.19003,-3.20997,-1.52857,1.51746,-3.04603,0.81847,-2.34704,203.13939,218.17725,219.53985,197.26061,193.96560,195.66015
2024/04/09,199.00000,203.00000,197.00000,202.00000,729700.00000,199.60000,207.21429,207.80000,1.20000,6.65667,5.87878,4.00000,5.42857,6.06667,4.40000,5.57143,6.26667,1.20240,-2.51637,-2.79115,42.85714,17.64706,48.93617,-8.20000,-2.42963,-5.77037,-3.38754,-4.81246,-0.58571,1.97513,-2.56085,1.40522,-1.99094,202.00000,220.52762,219.55755,197.20000,193.90095,196.04245
2024/04/08,199.00000,200.00000,197.00000,199.00000,554700.00000,199.80000,208.78571,207.86667,1.60000,7.74761,5.82371,3.80000,5.92857,6.06667,4.20000,6.07143,6.26667,-0.40040,-4.68697,-4.26555,0.00000,33.33333,46.73913,-8.06667,-0.92222,-7.14444,-2.18442,-5.88225,0.91905,2.31905,-1.40000,1.90296,-0.98391,203.00000,224.28094,219.51408,196.60000,193.29049,196.21925
2024/04/05,197.00000,199.00000,195.00000,199.00000,1366500.00000,201.40000,209.78571,208.06667,3.20000,7.31123,5.61506,4.40000,6.07143,6.26667,4.80000,6.35714,6.46667,-1.19166,-5.14130,-4.35758,0.00000,42.85714,45.26316,-6.66667,0.91111,-7.57778,-0.71386,-5.95281,1.71905,2.46984,-0.75079,2.14894,-0.42989,207.80000,224.40817,219.29678,195.00000,195.16325,196.83655
2024/04/04,200.00000,201.00000,197.00000,199.00000,927300.00000,204.20000,210.28571,208.36667,5.30660,6.77631,5.35713,4.80000,6.21429,6.33333,5.20000,6.50000,6.53333,-2.54652,-5.36685,-4.49528,17.64706,39.62264,44.79167,-4.16667,2.62593,-6.79259,0.77434,-4.94101,1.91905,2.48942,-0.57037,2.25641,-0.33736,214.81320,223.83833,219.08094,193.58680,196.73310,197.65240
2024/04/03,200.00000,201.00000,198.00000,199.00000,1629500.00000,206.40000,211.07143,208.70000,4.96387,6.01741,5.06721,5.20000,6.28571,6.33333,5.60000,6.57143,6.53333,-3.58527,-5.71912,-4.64782,17.64706,38.88889,43.43434,-2.30000,3.92593,-6.22593,2.00959,-4.30959,2.37143,2.46402,-0.09259,2.34075,0.03068,216.32774,223.10624,218.83443,196.47226,199.03662,198.56557
2024/04/02,207.00000,207.00000,202.00000,203.00000,1450600.00000,208.60000,211.92857,209.13333,3.38231,5.00663,4.76608,5.60000,6.57143,6.50000,5.60000,6.71429,6.70000,-2.68456,-4.21301,-2.93274,18.75000,45.28302,49.01961,-0.53333,4.94815,-5.48148,3.08699,-3.62033,2.79524,2.39735,0.39788,2.33308,0.46216,215.36461,221.94183,218.66550,201.83539,201.91531,199.60117
2024/04/01,212.00000,213.00000,207.00000,207.00000,585000.00000,210.60000,212.28571,209.20000,2.24499,4.51076,4.69326,5.40000,6.71429,6.63333,5.40000,6.85714,6.83333,-1.70940,-2.48991,-1.05163,23.07692,54.54545,53.39806,1.40000,5.65185,-4.25185,3.99208,-2.59208,3.08571,2.22963,0.85608,2.21754,0.86817,215.08999,221.30723,218.58652,206.11001,203.26420,199.81348
2024/03/29,210.00000,216.00000,210.00000,213.00000,594400.00000,212.00000,211.92857,208.96667,1.67332,5.07746,4.96309,5.80000,6.78571,6.76667,5.80000,6.92857,7.00000,0.47170,0.50556,1.93013,37.50000,57.69231,52.88462,3.03333,5.86667,-2.83333,4.64009,-1.60676,2.96190,1.99206,0.96984,2.00050,0.96141,215.34664,222.08349,218.89284,208.65336,201.77365,199.04049
2024/03/28,212.00000,214.00000,208.00000,210.00000,576200.00000,212.40000,211.35714,208.76667,2.05913,5.36666,4.91720,5.80000,6.92857,6.73333,5.80000,7.07143,6.96667,-1.12994,-0.64211,0.59077,0.00000,52.94118,51.96078,3.63333,5.69630,-2.06296,5.04178,-1.40845,2.59048,1.76931,0.82116,1.76014,0.83033,216.51825,222.09046,218.60107,208.28175,200.62383,198.93226
2024/03/27,213.00000,213.00000,208.00000,210.00000,691200.00000,214.00000,211.14286,208.63333,2.60768,5.47536,4.93615,6.60000,7.21429,6.66667,6.60000,7.35714,6.93333,-1.86916,-0.54127,0.65506,0.00000,56.36364,53.77358,5.36667,5.43704,-0.07037,5.39390,-0.02723,2.50952,1.57196,0.93757,1.55256,0.95696,219.21536,222.09358,218.50563,208.78464,200.19213,198.76104
2024/03/26,212.00000,215.00000,211.00000,213.00000,393200.00000,216.80000,210.64286,208.36667,3.96989,5.86280,5.06941,8.20000,7.14286,6.66667,8.20000,7.28571,6.93333,-1.75277,1.11902,2.22364,50.00000,59.61538,54.80769,8.43333,4.91852,3.51481,5.40071,3.03263,2.27619,1.34392,0.93228,1.31332,0.96287,224.73977,222.36846,218.50548,208.86023,198.91725,198.22785
2024/03/25,215.00000,221.00000,213.00000,214.00000,719400.00000,216.80000,209.92857,208.03333,3.96989,6.13496,5.08254,8.40000,7.07143,6.70000,8.80000,7.35714,6.96667,-1.29151,1.93944,2.86813,64.28571,57.40741,55.33981,8.76667,3.89259,4.87407,4.64255,4.12412,1.89524,1.12910,0.76614,1.07260,0.82263,224.73977,222.19849,218.19842,208.86023,197.65865,197.86825
2024/03/22,218.00000,220.00000,214.00000,215.00000,672500.00000,215.20000,209.35714,207.66667,5.91270,6.10161,5.03543,8.00000,7.00000,6.56667,8.40000,7.28571,6.83333,-0.09294,2.69533,3.53130,58.06452,53.44828,55.33981,7.53333,2.70370,4.82963,3.61152,3.92182,1.69048,0.94974,0.74074,0.86694,0.82353,227.02540,221.56035,217.73753,203.37460,197.15393,197.59581
2024/03/21,225.00000,227.00000,217.00000,218.00000,1173600.00000,214.20000,209.07143,207.30000,6.27375,5.92168,4.88638,7.80000,7.00000,6.50000,8.20000,7.28571,6.80000,1.77404,4.27058,5.16160,62.06897,59.32203,54.28571,6.90000,1.68889,5.21111,2.63106,4.26894,1.77143,0.82063,0.95079,0.66106,1.11037,226.74751,220.91479,217.07275,201.65249,197.22806,197.52725
2024/03/19,213.00000,225.00000,212.00000,224.00000,1502400.00000,212.80000,208.28571,207.00000,6.04649,5.39085,4.47958,7.20000,6.71429,6.46667,7.60000,7.00000,6.83333,5.26316,7.54458,8.21256,80.76923,63.63636,60.37736,5.80000,0.84444,4.95556,1.56383,4.23617,1.28571,0.64921,0.63651,0.38347,0.90224,224.89297,219.06741,215.95917,200.70703,197.50402,198.04083
2024/03/18,208.00000,213.00000,208.00000,213.00000,788100.00000,209.60000,207.21429,206.26667,2.41661,3.21111,3.27550,6.00000,6.28571,6.23333,6.40000,6.57143,6.60000,1.62214,2.79214,3.26438,76.19048,55.55556,55.78947,3.33333,0.07778,3.25556,0.50479,2.82855,0.94762,0.43175,0.51587,0.15791,0.78971,214.43322,213.63650,212.81766,204.76678,200.79207,199.71567
2024/03/15,209.00000,211.00000,205.00000,206.00000,651500.00000,207.40000,206.85714,205.90000,3.20000,2.79942,3.11288,6.40000,6.28571,6.23333,6.40000,6.42857,6.53333,-0.67502,-0.41436,0.04857,52.94118,52.38095,50.00000,1.50000,-0.34815,1.84815,-0.20235,1.70235,0.95714,0.21693,0.74021,-0.03952,0.99666,213.80000,212.45598,212.12575,201.00000,201.25831,199.67425
2024/03/14,210.00000,214.00000,209.00000,210.00000,463400.00000,207.20000,206.71429,205.90000,3.31059,2.88911,3.11288,6.80000,6.28571,6.26667,6.80000,6.42857,6.60000,1.35135,1.58950,1.99126,60.00000,56.41026,50.00000,1.30000,-0.50741,1.80741,-0.62793,1.92793,0.81429,-0.02328,0.83757,-0.28868,1.10297,213.82118,212.49250,212.12575,200.57882,200.93607,199.67425
2024/03/13,208.00000,214.00000,207.00000,211.00000,973900.00000,206.60000,206.35714,205.90000,3.00666,2.76734,3.11288,7.80000,6.57143,6.43333,7.80000,6.71429,6.76667,2.12972,2.24991,2.47693,72.22222,53.65854,51.61290,0.70000,-0.71481,1.41481,-1.10992,1.80992,0.45714,-0.30529,0.76243,-0.56443,1.02157,212.61332,211.89182,212.12575,200.58668,200.82247,199.67425
